,Nb_iterations,Call_down_and_in
1932,96650,0.23190333882427247
1933,96700,0.23205378594606
1934,96750,0.23204213797921128
1935,96800,0.2319253893195684
1936,96850,0.2318295198904671
1937,96900,0.2318443105476112
1938,96950,0.23172919039108344
1939,97000,0.2316097423547994
1940,97050,0.23149175389607676
1941,97100,0.23147769981502245
1942,97150,0.23142691950077843
1943,97200,0.2313078727314879
1944,97250,0.23138360975592462
1945,97300,0.23150844639275894
1946,97350,0.2315878852769823
1947,97400,0.2316416012052751
1948,97450,0.23156870477303984
1949,97500,0.23147655473318424
1950,97550,0.2314517395295866
1951,97600,0.23144526367927726
1952,97650,0.2314871434513755
1953,97700,0.2314733289353394
1954,97750,0.23137621763647903
1955,97800,0.23149534650952366
1956,97850,0.23152267352583536
1957,97900,0.23161008381281475
1958,97950,0.23150216443230617
1959,98000,0.23170547476761985
1960,98050,0.2316140761373523
1961,98100,0.2315112805488524
1962,98150,0.23147812955005
1963,98200,0.2315130947844698
1964,98250,0.2316904224457046
1965,98300,0.23189718494786069
1966,98350,0.23208370435587133
1967,98400,0.2321118262595509
1968,98450,0.23211946971442823
1969,98500,0.23211263561941037
1970,98550,0.23230356053271967
1971,98600,0.23223315666251362
1972,98650,0.232390053487198
1973,98700,0.2325301436864963
1974,98750,0.23251266820724945
1975,98800,0.23250224325842814
1976,98850,0.23247286149900015
1977,98900,0.23249289580900856
1978,98950,0.2324110860489636
1979,99000,0.23230001743186654
1980,99050,0.2324197422304337
1981,99100,0.23234225559215022
1982,99150,0.23230107903532796
1983,99200,0.23220496582544653
1984,99250,0.23247058976978507
1985,99300,0.23266662477189734
1986,99350,0.23275680705473212
1987,99400,0.2326748580788169
1988,99450,0.23267026714517774
1989,99500,0.23256979969767824
1990,99550,0.232679914091657
1991,99600,0.23261440083761425
1992,99650,0.23260729994629104
1993,99700,0.23259622612412117
1994,99750,0.23268552762330325
1995,99800,0.23280116534302403
1996,99850,0.2328245350827643
1997,99900,0.23270800628642657
1998,99950,0.23269931854190729
1999,100000,0.23263654650206492
